Location_ID,Date,Hour,City,State,Temperature_C,Humidity_pct,Rainfall_mm,Wind_Speed_kmh,Weather_Condition
Unknown|Unknown,2025-05-28,5,Unknown,Unknown,29.2,50.3,0.0,11.0,Clear
Unknown|Unknown,2025-02-22,4,Unknown,Unknown,13.1,64.4,0.0,0.9,Clear
Unknown|Unknown,2024-03-25,23,Unknown,Unknown,16.0,64.7,0.0,24.7,Clear
Unknown|Unknown,2025-11-19,10,Unknown,Unknown,8.8,70.2,0.0,9.5,Clear
Unknown|Unknown,2024-06-12,6,Unknown,Unknown,23.2,57.8,0.0,10.4,Clear
Unknown|Unknown,2025-08-29,18,Unknown,Unknown,20.2,65.4,0.0,13.7,Clear
Unknown|Unknown,2025-08-26,11,Unknown,Unknown,22.3,83.3,0.0,15.4,Clear
Unknown|Unknown,2024-03-22,15,Unknown,Unknown,23.4,62.5,0.0,19.3,Clear
Unknown|Unknown,2024-07-05,6,Unknown,Unknown,25.6,67.3,0.0,15.5,Clear
Unknown|Unknown,2024-04-23,8,Unknown,Unknown,21.5,61.8,0.0,16.4,Clear
Unknown|Unknown,2025-02-17,19,Unknown,Unknown,18.8,60.1,3.61,16.5,Light Rain
Unknown|Unknown,2024-08-20,12,Unknown,Unknown,18.6,65.8,0.0,4.2,Clear
Unknown|Unknown,2024-11-15,4,Unknown,Unknown,6.1,69.8,0.0,14.6,Clear
Unknown|Unknown,2024-10-02,1,Unknown,Unknown,21.5,66.1,0.0,17.7,Clear
Unknown|Unknown,2024-06-15,14,Unknown,Unknown,24.3,63.8,0.0,16.9,Clear
Unknown|Unknown,2025-01-21,0,Unknown,Unknown,7.1,67.3,0.0,9.7,Clear
Unknown|Unknown,2024-03-18,21,Unknown,Unknown,18.2,68.0,0.0,15.2,Clear
Unknown|Unknown,2025-06-03,5,Unknown,Unknown,26.0,65.0,0.0,13.0,Clear
Unknown|Unknown,2024-03-12,5,Unknown,Unknown,18.3,59.1,0.0,10.0,Clear
Unknown|Unknown,2025-12-13,23,Unknown,Unknown,13.4,74.9,0.0,21.7,Clear
Unknown|Unknown,2025-11-30,14,Unknown,Unknown,8.2,59.1,0.0,12.7,Clear
Unknown|Unknown,2025-01-01,19,Unknown,Unknown,11.2,73.8,0.0,14.0,Clear
Unknown|Unknown,2025-05-09,19,Unknown,Unknown,28.8,49.4,0.0,16.0,Clear
Unknown|Unknown,2025-08-14,17,Unknown,Unknown,30.2,62.8,0.0,20.6,Clear
Unknown|Unknown,2025-10-18,22,Unknown,Unknown,12.1,59.0,0.0,11.1,Clear
Unknown|Unknown,2025-03-01,19,Unknown,Unknown,12.6,81.0,0.0,9.5,Clear
Unknown|Unknown,2024-06-04,15,Unknown,Unknown,27.0,66.4,0.0,21.5,Clear
Unknown|Unknown,2024-02-22,10,Unknown,Unknown,5.5,73.7,0.0,10.0,Clear
Unknown|Unknown,2025-05-20,13,Unknown,Unknown,29.1,64.3,0.0,16.7,Clear
Unknown|Unknown,2025-05-22,1,Unknown,Unknown,34.2,60.5,0.0,26.5,Hot
Unknown|Unknown,2025-12-08,19,Unknown,Unknown,15.5,79.4,0.0,18.2,Clear
Unknown|Unknown,2025-05-18,3,Unknown,Unknown,25.6,71.4,3.09,17.6,Light Rain
Unknown|Unknown,2024-06-21,9,Unknown,Unknown,22.5,70.2,0.0,17.5,Clear
Unknown|Unknown,2025-06-28,4,Unknown,Unknown,30.4,48.3,0.0,15.1,Clear
Unknown|Unknown,2024-12-11,10,Unknown,Unknown,7.0,62.4,0.0,6.6,Clear
Unknown|Unknown,2024-04-18,11,Unknown,Unknown,21.7,56.1,2.82,15.8,Light Rain
Unknown|Unknown,2025-04-25,20,Unknown,Unknown,26.8,60.6,0.0,9.9,Clear
Unknown|Unknown,2025-11-10,23,Unknown,Unknown,13.6,70.5,0.0,14.4,Clear
Unknown|Unknown,2024-07-02,6,Unknown,Unknown,25.7,67.0,0.0,10.1,Clear
Unknown|Unknown,2025-09-18,4,Unknown,Unknown,19.1,42.1,0.0,13.4,Clear
Unknown|Unknown,2025-12-12,21,Unknown,Unknown,10.1,77.9,0.0,14.7,Clear
Unknown|Unknown,2024-06-11,11,Unknown,Unknown,21.9,74.5,0.0,5.9,Clear
Unknown|Unknown,2024-01-20,3,Unknown,Unknown,7.1,57.0,0.0,13.3,Clear
Unknown|Unknown,2024-09-30,4,Unknown,Unknown,18.1,75.7,0.0,23.4,Clear
Unknown|Unknown,2024-02-15,10,Unknown,Unknown,7.8,74.4,4.72,11.1,Rain
Unknown|Unknown,2024-01-04,12,Unknown,Unknown,2.6,74.2,0.0,22.5,Cold
Unknown|Unknown,2024-01-03,18,Unknown,Unknown,15.4,66.0,0.0,11.9,Clear
Unknown|Unknown,2024-04-03,5,Unknown,Unknown,21.0,74.8,7.78,16.8,Rain
Unknown|Unknown,2024-10-30,23,Unknown,Unknown,16.4,84.3,0.0,13.6,Clear
Unknown|Unknown,2025-09-30,8,Unknown,Unknown,6.3,68.4,0.0,14.7,Clear
Unknown|Unknown,2024-09-14,8,Unknown,Unknown,14.3,63.0,0.0,24.5,Clear
Unknown|Unknown,2025-07-14,11,Unknown,Unknown,23.0,68.0,0.0,9.4,Clear
Unknown|Unknown,2025-04-02,13,Unknown,Unknown,16.8,63.0,0.0,22.0,Clear
Unknown|Unknown,2024-05-26,15,Unknown,Unknown,28.9,65.0,3.56,13.0,Light Rain
Unknown|Unknown,2025-05-19,22,Unknown,Unknown,29.7,44.3,0.0,9.4,Clear
Unknown|Unknown,2024-12-23,16,Unknown,Unknown,8.3,71.3,0.0,16.1,Clear
Unknown|Unknown,2024-09-28,7,Unknown,Unknown,13.6,55.1,0.0,23.4,Clear
Unknown|Unknown,2025-12-02,3,Unknown,Unknown,9.2,57.3,0.0,12.9,Clear
Unknown|Unknown,2025-08-24,22,Unknown,Unknown,22.0,64.2,0.0,16.3,Clear
Unknown|Unknown,2025-09-11,9,Unknown,Unknown,20.1,59.6,0.0,22.0,Clear
Unknown|Unknown,2024-12-23,18,Unknown,Unknown,12.7,74.8,0.0,3.7,Clear
Unknown|Unknown,2025-07-24,6,Unknown,Unknown,26.4,58.4,0.0,0.0,Clear
Unknown|Unknown,2025-03-20,17,Unknown,Unknown,26.7,70.1,0.0,20.6,Clear
Unknown|Unknown,2024-08-09,4,Unknown,Unknown,21.6,64.5,0.0,2.6,Clear
Unknown|Unknown,2025-04-07,21,Unknown,Unknown,24.7,60.0,0.0,8.7,Clear
Unknown|Unknown,2024-07-15,14,Unknown,Unknown,23.5,59.3,0.0,7.5,Clear
Unknown|Unknown,2024-04-28,14,Unknown,Unknown,26.4,53.1,0.0,16.9,Clear
Unknown|Unknown,2024-06-19,7,Unknown,Unknown,23.6,65.7,0.0,12.5,Clear
Unknown|Unknown,2025-11-02,1,Unknown,Unknown,11.8,65.7,0.0,9.0,Clear
Unknown|Unknown,2025-02-28,21,Unknown,Unknown,20.1,73.8,0.0,3.5,Clear
Unknown|Unknown,2024-07-29,4,Unknown,Unknown,24.1,42.8,0.0,14.9,Clear
Unknown|Unknown,2024-05-02,21,Unknown,Unknown,23.1,64.2,0.0,18.7,Clear
Unknown|Unknown,2024-10-27,14,Unknown,Unknown,9.6,75.3,0.0,7.9,Clear
Unknown|Unknown,2024-01-29,0,Unknown,Unknown,9.7,63.1,4.52,7.2,Rain
Unknown|Unknown,2024-01-17,9,Unknown,Unknown,2.7,60.0,2.36,23.3,Light Rain
Unknown|Unknown,2024-09-16,11,Unknown,Unknown,14.6,71.3,0.0,15.3,Clear
Unknown|Unknown,2025-04-18,3,Unknown,Unknown,25.5,53.3,0.0,22.9,Clear
Unknown|Unknown,2024-02-07,23,Unknown,Unknown,14.2,68.0,4.16,14.0,Rain
Unknown|Unknown,2025-11-20,13,Unknown,Unknown,11.7,56.9,3.28,15.6,Light Rain
Unknown|Unknown,2025-05-24,0,Unknown,Unknown,28.8,58.9,0.0,2.2,Clear
Unknown|Unknown,2024-05-01,0,Unknown,Unknown,28.4,65.1,0.0,8.7,Clear
Unknown|Unknown,2025-07-26,17,Unknown,Unknown,29.2,59.3,0.0,13.8,Clear
Unknown|Unknown,2024-04-03,21,Unknown,Unknown,23.0,72.0,0.0,15.7,Clear
Unknown|Unknown,2025-10-20,10,Unknown,Unknown,7.8,76.5,0.0,11.5,Clear
Unknown|Unknown,2024-02-12,4,Unknown,Unknown,7.5,62.1,0.0,22.6,Clear
Unknown|Unknown,2025-02-26,21,Unknown,Unknown,17.2,80.0,0.0,9.4,Clear
Unknown|Unknown,2024-04-17,7,Unknown,Unknown,18.7,72.5,2.78,17.4,Light Rain
Unknown|Unknown,2024-06-14,2,Unknown,Unknown,29.8,60.2,0.0,29.0,Clear
Unknown|Unknown,2024-06-22,20,Unknown,Unknown,30.6,58.0,0.0,17.3,Clear
Unknown|Unknown,2024-01-13,12,Unknown,Unknown,14.7,66.6,0.0,21.5,Clear
Unknown|Unknown,2025-05-11,0,Unknown,Unknown,31.1,71.7,0.0,19.5,Clear
Unknown|Unknown,2024-07-07,12,Unknown,Unknown,29.1,61.6,0.0,7.2,Clear
Unknown|Unknown,2025-01-19,14,Unknown,Unknown,8.2,74.6,0.0,7.3,Clear
Unknown|Unknown,2025-03-03,6,Unknown,Unknown,15.1,74.1,0.0,14.5,Clear
Unknown|Unknown,2024-10-10,3,Unknown,Unknown,19.1,78.1,0.0,3.7,Clear
Unknown|Unknown,2025-03-01,2,Unknown,Unknown,14.0,78.7,1.71,10.9,Light Rain
Unknown|Unknown,2024-07-07,7,Unknown,Unknown,26.1,60.9,0.0,9.3,Clear
Unknown|Unknown,2025-07-10,3,Unknown,Unknown,28.5,57.7,0.0,11.4,Clear
Unknown|Unknown,2024-04-16,18,Unknown,Unknown,20.9,65.1,0.0,15.9,Clear
Unknown|Unknown,2025-05-25,1,Unknown,Unknown,30.4,79.7,0.0,9.7,Clear
Unknown|Unknown,2024-09-23,13,Unknown,Unknown,16.3,54.6,0.0,10.2,Clear
Unknown|Unknown,2024-11-10,22,Unknown,Unknown,16.8,64.2,0.0,11.2,Clear
Unknown|Unknown,2024-09-16,20,Unknown,Unknown,24.2,66.3,0.0,15.0,Clear
Unknown|Unknown,2024-08-19,12,Unknown,Unknown,21.6,53.6,0.0,21.2,Clear
Unknown|Unknown,2025-09-11,23,Unknown,Unknown,17.3,71.6,0.0,17.4,Clear
Unknown|Unknown,2024-10-07,14,Unknown,Unknown,11.5,65.7,0.0,28.6,Clear
Unknown|Unknown,2024-08-16,2,Unknown,Unknown,18.6,79.5,0.52,27.4,Light Rain
Unknown|Unknown,2025-03-03,14,Unknown,Unknown,17.2,52.0,1.34,13.3,Light Rain
Unknown|Unknown,2025-10-06,16,Unknown,Unknown,20.9,61.9,0.0,14.7,Clear
Unknown|Unknown,2025-03-11,11,Unknown,Unknown,14.0,85.6,0.0,9.0,Clear
Unknown|Unknown,2024-07-02,3,Unknown,Unknown,23.1,75.1,0.0,20.8,Clear
Unknown|Unknown,2025-09-20,1,Unknown,Unknown,24.1,64.6,0.0,0.3,Clear
Unknown|Unknown,2025-04-10,7,Unknown,Unknown,21.8,72.1,0.0,17.5,Clear
Unknown|Unknown,2025-06-25,3,Unknown,Unknown,31.5,51.7,0.0,18.4,Clear
Unknown|Unknown,2025-05-15,16,Unknown,Unknown,29.4,65.1,0.0,19.6,Clear
Unknown|Unknown,2024-12-31,17,Unknown,Unknown,12.9,67.1,1.22,12.5,Light Rain
Unknown|Unknown,2024-09-25,7,Unknown,Unknown,13.5,64.6,0.0,18.0,Clear
Unknown|Unknown,2024-08-04,6,Unknown,Unknown,25.7,73.6,0.0,26.5,Clear
Unknown|Unknown,2024-09-04,15,Unknown,Unknown,17.8,61.6,0.0,19.1,Clear
Unknown|Unknown,2025-09-30,10,Unknown,Unknown,10.2,57.3,0.0,8.8,Clear
Unknown|Unknown,2024-02-14,1,Unknown,Unknown,19.9,74.3,0.0,18.8,Clear
Unknown|Unknown,2024-09-01,23,Unknown,Unknown,22.6,61.6,0.0,10.2,Clear
Unknown|Unknown,2025-05-05,20,Unknown,Unknown,31.6,60.8,0.0,10.8,Clear
Unknown|Unknown,2024-02-23,15,Unknown,Unknown,17.3,74.7,0.0,8.0,Clear
Unknown|Unknown,2025-06-12,9,Unknown,Unknown,27.8,67.5,1.42,13.8,Light Rain
Unknown|Unknown,2025-06-19,0,Unknown,Unknown,28.9,57.2,1.29,16.2,Light Rain
Unknown|Unknown,2025-09-05,12,Unknown,Unknown,19.4,53.9,0.0,16.4,Clear
Unknown|Unknown,2025-11-26,4,Unknown,Unknown,9.4,67.7,0.0,21.9,Clear
Unknown|Unknown,2025-08-09,5,Unknown,Unknown,26.3,63.8,0.0,8.9,Clear
Unknown|Unknown,2024-04-10,9,Unknown,Unknown,16.8,57.5,0.0,11.2,Clear
Unknown|Unknown,2025-08-01,18,Unknown,Unknown,27.1,68.7,0.0,18.5,Clear
Unknown|Unknown,2025-09-27,4,Unknown,Unknown,13.1,60.0,0.0,14.4,Clear
Unknown|Unknown,2024-09-09,16,Unknown,Unknown,22.1,73.9,0.0,14.7,Clear
Unknown|Unknown,2024-05-27,2,Unknown,Unknown,28.0,66.2,0.0,4.1,Clear
Unknown|Unknown,2025-02-02,2,Unknown,Unknown,12.6,66.2,0.0,12.1,Clear
Unknown|Unknown,2024-09-25,3,Unknown,Unknown,16.2,67.0,0.0,20.0,Clear
Unknown|Unknown,2024-03-20,1,Unknown,Unknown,20.5,58.8,0.0,21.2,Clear
Unknown|Unknown,2025-02-13,15,Unknown,Unknown,10.0,60.2,0.0,8.6,Clear
Unknown|Unknown,2024-08-13,23,Unknown,Unknown,27.0,63.7,0.0,16.7,Clear
Unknown|Unknown,2024-12-23,23,Unknown,Unknown,7.6,58.8,0.0,8.5,Clear
Unknown|Unknown,2024-10-13,0,Unknown,Unknown,13.6,76.7,0.0,13.7,Clear
Unknown|Unknown,2024-05-01,6,Unknown,Unknown,27.1,48.7,0.0,0.0,Clear
Unknown|Unknown,2024-03-10,12,Unknown,Unknown,10.8,70.0,0.0,11.8,Clear
Unknown|Unknown,2024-11-25,12,Unknown,Unknown,5.9,63.9,0.0,15.7,Clear
Unknown|Unknown,2025-05-23,9,Unknown,Unknown,24.8,64.0,0.0,23.9,Clear
Unknown|Unknown,2024-01-08,23,Unknown,Unknown,10.7,60.1,1.49,1.4,Light Rain
Unknown|Unknown,2024-07-18,2,Unknown,Unknown,24.9,60.9,0.0,18.2,Clear
Unknown|Unknown,2024-08-26,21,Unknown,Unknown,21.7,67.4,0.0,6.3,Clear
Unknown|Unknown,2024-03-11,13,Unknown,Unknown,18.4,62.0,0.0,12.5,Clear
Unknown|Unknown,2025-06-29,15,Unknown,Unknown,30.0,57.9,3.71,18.2,Light Rain
Unknown|Unknown,2024-01-14,19,Unknown,Unknown,14.6,71.9,0.0,11.9,Clear
Unknown|Unknown,2024-08-09,11,Unknown,Unknown,26.9,72.6,1.61,13.1,Light Rain
Unknown|Unknown,2024-11-29,22,Unknown,Unknown,8.7,63.3,0.0,16.0,Clear
Unknown|Unknown,2024-10-30,7,Unknown,Unknown,8.1,76.4,0.68,12.0,Light Rain
Unknown|Unknown,2025-06-30,11,Unknown,Unknown,27.9,63.6,0.0,13.7,Clear
Unknown|Unknown,2025-05-08,16,Unknown,Unknown,29.0,52.7,0.0,2.5,Clear
Unknown|Unknown,2024-01-04,18,Unknown,Unknown,16.1,57.0,0.0,13.4,Clear
Unknown|Unknown,2024-04-02,19,Unknown,Unknown,22.1,53.2,0.0,23.1,Clear
Unknown|Unknown,2024-11-17,14,Unknown,Unknown,10.3,77.0,2.0,15.9,Light Rain
Unknown|Unknown,2025-03-02,3,Unknown,Unknown,12.4,60.5,0.0,7.4,Clear
Unknown|Unknown,2025-12-13,8,Unknown,Unknown,5.9,85.5,0.0,10.6,Clear
Unknown|Unknown,2024-05-25,20,Unknown,Unknown,28.5,68.8,0.0,14.2,Clear
Unknown|Unknown,2025-05-23,17,Unknown,Unknown,26.5,56.3,0.0,5.3,Clear
Unknown|Unknown,2024-08-26,20,Unknown,Unknown,26.8,62.4,0.0,30.9,Clear
Unknown|Unknown,2024-12-12,0,Unknown,Unknown,10.1,69.3,0.0,18.7,Clear
Unknown|Unknown,2024-11-12,15,Unknown,Unknown,9.1,49.4,0.0,21.1,Clear
Unknown|Unknown,2024-04-14,17,Unknown,Unknown,24.3,69.4,0.0,3.3,Clear
Unknown|Unknown,2024-01-26,11,Unknown,Unknown,5.6,63.0,2.88,6.9,Light Rain
Unknown|Unknown,2025-10-10,18,Unknown,Unknown,21.0,54.9,0.0,12.9,Clear
Unknown|Unknown,2025-04-22,11,Unknown,Unknown,21.3,57.1,3.11,15.9,Light Rain
Unknown|Unknown,2025-07-06,1,Unknown,Unknown,29.3,46.1,0.0,10.9,Clear
Unknown|Unknown,2024-06-07,9,Unknown,Unknown,23.5,59.1,0.0,15.8,Clear
Unknown|Unknown,2025-06-12,1,Unknown,Unknown,28.8,59.1,0.0,25.8,Clear
Unknown|Unknown,2024-08-29,17,Unknown,Unknown,25.1,77.5,0.0,23.3,Clear
Unknown|Unknown,2025-03-15,16,Unknown,Unknown,21.2,66.7,6.52,5.0,Rain
Unknown|Unknown,2024-02-27,3,Unknown,Unknown,10.5,66.7,0.0,28.3,Clear
Unknown|Unknown,2024-08-26,14,Unknown,Unknown,22.6,60.1,0.0,16.8,Clear
Unknown|Unknown,2024-05-11,1,Unknown,Unknown,27.0,70.5,0.0,26.8,Clear
Unknown|Unknown,2024-10-12,20,Unknown,Unknown,16.8,68.0,0.0,21.5,Clear
Unknown|Unknown,2025-04-22,3,Unknown,Unknown,23.6,70.1,0.0,17.6,Clear
Unknown|Unknown,2024-11-05,23,Unknown,Unknown,18.1,69.0,0.0,19.4,Clear
Unknown|Unknown,2024-08-19,15,Unknown,Unknown,25.9,58.8,0.0,23.2,Clear
Unknown|Unknown,2024-06-05,6,Unknown,Unknown,22.0,60.3,0.0,10.5,Clear
Unknown|Unknown,2024-02-10,22,Unknown,Unknown,17.6,56.2,4.74,22.6,Rain
Unknown|Unknown,2025-10-12,15,Unknown,Unknown,11.2,65.9,0.0,7.8,Clear
Unknown|Unknown,2025-04-09,11,Unknown,Unknown,16.8,79.0,0.5,20.4,Light Rain
Unknown|Unknown,2024-04-21,11,Unknown,Unknown,23.9,64.1,0.0,9.1,Clear
Unknown|Unknown,2025-02-15,2,Unknown,Unknown,15.9,69.8,0.0,21.8,Clear
Unknown|Unknown,2025-07-03,15,Unknown,Unknown,29.6,52.0,0.0,10.4,Clear
Unknown|Unknown,2025-06-12,4,Unknown,Unknown,25.8,79.4,0.0,16.0,Clear
Unknown|Unknown,2025-06-02,18,Unknown,Unknown,26.8,68.5,0.0,14.4,Clear
Unknown|Unknown,2025-08-03,3,Unknown,Unknown,25.7,53.2,0.0,9.4,Clear
Unknown|Unknown,2025-09-08,5,Unknown,Unknown,15.0,71.5,0.0,12.8,Clear
Unknown|Unknown,2025-09-13,14,Unknown,Unknown,17.9,68.8,0.0,16.0,Clear
Unknown|Unknown,2025-01-10,22,Unknown,Unknown,14.2,61.4,0.0,28.1,Clear
Unknown|Unknown,2024-01-16,17,Unknown,Unknown,13.7,62.7,0.0,12.6,Clear
Unknown|Unknown,2025-12-04,17,Unknown,Unknown,9.5,77.1,3.35,28.8,Light Rain
Unknown|Unknown,2025-09-05,22,Unknown,Unknown,24.4,59.6,0.0,4.4,Clear
Unknown|Unknown,2025-10-09,2,Unknown,Unknown,12.1,78.6,0.0,10.3,Clear
Unknown|Unknown,2025-07-14,6,Unknown,Unknown,27.5,67.7,0.0,4.0,Clear
Unknown|Unknown,2025-07-25,8,Unknown,Unknown,24.7,41.4,0.0,17.5,Clear
Unknown|Unknown,2024-11-10,13,Unknown,Unknown,9.4,78.5,0.0,7.6,Clear
Unknown|Unknown,2025-06-20,8,Unknown,Unknown,23.3,55.6,0.0,16.7,Clear
Unknown|Unknown,2025-07-16,20,Unknown,Unknown,35.7,72.0,0.0,17.7,Hot
Unknown|Unknown,2024-04-22,7,Unknown,Unknown,20.2,59.7,0.0,2.9,Clear
Unknown|Unknown,2024-10-01,15,Unknown,Unknown,13.4,81.8,0.0,9.4,Clear
Unknown|Unknown,2025-02-16,3,Unknown,Unknown,9.0,84.9,0.0,18.8,Clear
Unknown|Unknown,2025-02-14,12,Unknown,Unknown,15.0,68.6,1.81,20.0,Light Rain
Unknown|Unknown,2025-07-16,10,Unknown,Unknown,22.1,65.0,0.0,1.6,Clear
Unknown|Unknown,2024-07-14,16,Unknown,Unknown,30.5,61.1,0.0,22.5,Clear
Unknown|Unknown,2025-01-25,21,Unknown,Unknown,21.4,72.5,0.0,16.5,Clear
Unknown|Unknown,2025-09-02,14,Unknown,Unknown,17.4,72.6,0.0,10.2,Clear
Unknown|Unknown,2024-09-29,8,Unknown,Unknown,15.4,65.7,0.0,10.1,Clear
Unknown|Unknown,2025-09-03,19,Unknown,Unknown,25.0,60.0,0.0,11.3,Clear
Unknown|Unknown,2025-10-05,13,Unknown,Unknown,9.2,73.5,0.0,16.1,Clear
Unknown|Unknown,2024-10-17,6,Unknown,Unknown,10.1,66.4,0.0,8.3,Clear
Unknown|Unknown,2024-11-27,1,Unknown,Unknown,9.4,78.7,0.0,12.7,Clear
Unknown|Unknown,2024-11-10,19,Unknown,Unknown,12.1,61.6,0.0,20.1,Clear
Unknown|Unknown,2025-09-25,18,Unknown,Unknown,19.1,62.4,0.0,11.6,Clear
Unknown|Unknown,2025-07-19,3,Unknown,Unknown,21.1,57.9,0.0,8.1,Clear
Unknown|Unknown,2025-07-26,6,Unknown,Unknown,28.0,67.9,0.0,19.7,Clear
Unknown|Unknown,2025-04-09,22,Unknown,Unknown,24.8,60.7,0.0,14.9,Clear
Unknown|Unknown,2024-05-16,16,Unknown,Unknown,29.2,65.6,0.0,8.9,Clear
Unknown|Unknown,2025-01-31,8,Unknown,Unknown,10.1,73.6,0.0,10.9,Clear
Unknown|Unknown,2024-01-11,14,Unknown,Unknown,11.1,60.5,0.0,12.8,Clear
Unknown|Unknown,2024-03-15,22,Unknown,Unknown,20.5,53.4,0.0,24.0,Clear
Unknown|Unknown,2024-08-16,10,Unknown,Unknown,21.1,49.6,0.0,7.6,Clear
Unknown|Unknown,2025-08-09,15,Unknown,Unknown,25.6,67.2,0.0,17.2,Clear
Unknown|Unknown,2025-07-27,11,Unknown,Unknown,25.4,51.2,0.0,2.8,Clear
Unknown|Unknown,2025-08-11,5,Unknown,Unknown,21.6,61.5,0.0,26.0,Clear
Unknown|Unknown,2024-09-27,8,Unknown,Unknown,9.8,67.6,0.0,6.0,Clear
Unknown|Unknown,2024-09-07,4,Unknown,Unknown,18.7,46.6,0.0,7.8,Clear
Unknown|Unknown,2025-12-13,4,Unknown,Unknown,3.7,65.6,0.0,10.0,Cold
Unknown|Unknown,2024-10-13,3,Unknown,Unknown,13.5,65.5,0.0,14.7,Clear
Unknown|Unknown,2025-03-06,16,Unknown,Unknown,17.8,52.6,0.0,14.0,Clear
Unknown|Unknown,2025-12-04,19,Unknown,Unknown,12.4,77.4,8.31,19.9,Rain
Unknown|Unknown,2024-05-13,19,Unknown,Unknown,30.1,74.8,0.0,12.5,Clear
Unknown|Unknown,2025-01-12,4,Unknown,Unknown,7.0,69.2,2.85,9.4,Light Rain
Unknown|Unknown,2024-04-13,12,Unknown,Unknown,18.3,67.3,0.0,7.1,Clear
